180,183.479,45,86
180,183.664,67,91
180,183.672,39,49
180,183.743,50,58
180,183.801,14,26
180,183.894,24,51
180,183.908,36,39
180,183.935,49,72
180,183.982,71,89
180,184.047,26,60
180,184.076,48,68
180,184.085,77,114
180,184.286,77,111
180,184.322,55,77
180,184.376,73,112
180,184.476,45,89
180,184.542,29,62
180,184.56,82,112
180,184.576,93,96
180,184.602,78,114
180,184.699,86,107
180,184.714,27,55
180,184.744,34,57
180,184.772,42,74
180,184.819,92,113
180,184.97,61,66
180,185.056,79,83
180,185.068,38,42
180,185.095,3,35
180,185.204,75,98
180,185.227,5,35
180,185.519,46,58
180,185.752,69,109
180,185.762,81,100
180,185.976,79,115
180,186.165,2,32
180,186.19,6,8
180,186.262,69,102
180,186.274,16,43
180,186.373,37,74
180,186.389,92,103
180,186.597,78,107
180,186.621,28,34
180,186.746,14,20
180,186.883,50,86
180,186.89,72,74
180,186.946,5,46
180,186.999,4,37
180,187.01,46,88
180,187.072,5,25
180,187.149,88,93
180,187.153,99,113
180,187.181,59,79
180,187.418,90,111
180,187.58,58,79
180,187.627,32,49
180,187.697,4,49
180,187.705,37,51
180,187.783,25,54
180,187.839,67,92
180,187.948,88,108
180,187.976,0,9
180,188.175,16,22
180,188.249,63,97
180,188.254,2,24
180,188.262,62,73
180,188.431,1,36
180,188.795,77,108
180,188.837,93,114
180,188.981,106,113
180,188.992,58,91
180,189.028,44,85
180,189.155,1,27
180,189.197,53,93
180,189.395,59,80
180,189.503,80,99
180,189.516,110,114
180,189.567,35,69
180,189.569,39,62
180,189.643,48,73
180,189.671,20,41
180,189.671,56,61
180,189.707,59,77
180,189.715,9,49
180,189.716,7,10
180,189.778,18,39
180,189.809,54,88
180,189.86,34,45
180,189.868,79,109
180,189.915,35,45
180,189.933,51,56
